hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,inpatient_beds_used_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,inpatient_beds_used_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,inpatient_beds_used_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18_19_7_day_sum,previous_day_admission_adult_covid_confirmed_20_29_7_day_sum,previous_day_admission_adult_covid_confirmed_30_39_7_day_sum,previous_day_admission_adult_covid_confirmed_40_49_7_day_sum,previous_day_admission_adult_covid_confirmed_50,previous_day_admission_adult_covid_confirmed_60,previous_day_admission_adult_covid_confirmed_70,previous_day_admission_adult_covid_confirmed_80,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ed_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18,previous_day_admission_adult_covid_suspected_20,previous_day_admission_adult_covid_suspected_30,previous_day_admission_adult_covid_suspected_40,previous_day_admission_adult_covid_suspected_50,previous_day_admission_adult_covid_suspected_60,previous_day_admission_adult_covid_suspected_70_79_7_day_sum,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ed_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,geocoded_hospital_address,hhs_ids,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_coverage,previous_week_personnel_covid_vaccinated_doses_administered_7_day,total_personnel_covid_vaccinated_doses_none_7_day,total_personnel_covid_vaccinated_doses_one_7_day,total_personnel_covid_vaccinated_doses_all_7_day,previous_week_patients_covid_vaccinated_doses_one_7_day,previous_week_patients_covid_vaccinated_doses_all_7_day,is_corrected
410004,2021-04-02,RI,410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,2908,Short Term,44007,True,133.6,97.0,68.0,76.3,48.7,19.7,19.7,14.6,0.0,0.0,104.6,7.3,7.3,6.3,6.3,4.6,4.6,0.0,0.0,0.0,935.0,679.0,476,534.0,341,138,138,102,0,0,732,51,51,44,44,13.0,13.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534,0.0,POINT (-71.434909 41.833925),[C410004-A],7,7,7,7,0.0,482.0,1018.0,942.0,8.0,0.0,False
410004,2021-04-09,RI,410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,2908,Short Term,44007,True,135.1,98.1,69.7,88.3,57.6,18.9,18.9,13.9,0.0,0.0,106.7,7.1,7.1,5.4,5.4,4.6,4.6,0.0,0.0,0.0,946.0,687.0,488,618.0,403,132,132,97,0,0,747,50,50,38,38,10.0,10.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581,0.0,POINT (-71.434909 41.833925),[C410004-A],7,7,7,7,0.0,482.0,1018.0,942.0,0.0,0.0,False
410010,2021-04-09,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,191.0,107.7,88.7,141.9,71.7,18.9,18.9,13.9,0.0,0.0,172.0,80.0,0.0,66.9,0.0,0.0,0.0,0.0,0.0,0.0,1337.0,754.0,621,993.0,502,17,17,17,0,0,1204,560,0,468,0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455,0.0,POINT (-71.411753 41.810179),[C410010-A],7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410007,2021-04-09,RI,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,2903,Short Term,44007,True,835.6,655.4,556.4,663.0,521.7,68.1,67.6,53.6,0.0,0.0,701.6,101.0,85.0,87.0,72.7,16.1,16.1,0.0,0.0,0.0,5849.0,4588.0,3895,4641.0,3652,477,473,375,4,4,4911,707,595,609,509,113.0,113.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2397,0.0,POINT (-71.407066 41.811792),"[C410007-A, C410007-B]",7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410011,2021-04-16,RI,410011,LANDMARK MEDICAL CENTER,115 CASS AVENUE,WOONSOCKET,2895,Short Term,44007,True,118.4,118.4,92.4,83.4,83.4,7.3,7.3,7.3,0.0,0.0,92.4,9.3,9.3,8.9,8.9,16.1,16.1,0.0,0.0,0.0,829.0,829.0,647,584.0,584,51,51,51,0,0,647,65,65,62,62,12.0,12.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621,0.0,POINT (-71.495277 42.005438),[C410011-A],7,7,7,7,6.0,486.0,142.0,678.0,4.0,0.0,False
410009,2021-04-02,RI,410009,KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE RD,WARWICK,2886,Short Term,44003,True,249.1,249.1,199.1,181.7,181.7,28.4,28.4,24.4,0.0,0.0,199.1,11.7,11.7,8.4,8.4,16.1,16.1,0.0,0.0,0.0,1744.0,1744.0,1394,1272.0,1272,199,199,171,0,0,1394,82,82,59,59,18.0,18.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,20,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070,0.0,POINT (-71.478358 41.704716),"[C410009-A, C410009-B]",7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410005,2021-03-26,RI,410005,OUR LADY OF FATIMA HOSPITAL,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,2904,Short Term,44007,True,155.6,89.0,63.6,111.1,52.1,20.4,20.4,15.4,0.0,0.0,127.9,4.0,4.0,8.4,8.4,16.1,16.1,0.0,0.0,0.0,1089.0,623.0,445,778.0,365,143,143,108,0,0,895,28,28,23,23,7.0,7.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,20,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390,0.0,POINT (-71.458498 41.855796),[C410005-A],7,7,7,7,56.0,619.0,871.0,913.0,21.0,0.0,False
410006,2021-03-12,RI,410006,NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,2840,Short Term,44005,True,129.9,114.9,84.9,78.6,63.9,20.4,20.4,15.4,0.0,0.0,99.9,6.9,6.9,5.3,5.3,0.0,0.0,0.0,0.0,0.0,909.0,804.0,594,550.0,447,24,24,24,0,0,699,48,48,37,37,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438,0.0,POINT (-71.306193 41.497809),[C410006-A],7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410013,2021-03-26,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,95.0,95.0,88.0,50.9,50.9,20.4,20.4,15.4,0.0,0.0,88.0,9.0,9.0,6.6,6.6,0.0,0.0,0.0,0.0,0.0,665.0,665.0,616,356.0,356,15,15,24,0,0,616,63,63,46,46,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312,0.0,POINT (-71.826103 41.362757),[C410013-A],7,7,7,7,4.0,207.0,14.0,544.0,0.0,0.0,False
410010,2021-03-12,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,181.0,103.9,84.9,130.9,62.9,20.4,20.4,15.4,0.0,0.0,162.0,73.4,0.0,53.3,0.0,0.0,0.0,0.0,0.0,0.0,1267.0,727.0,594,916.0,440,4,4,4,0,0,1134,514,0,373,0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490,0.0,POINT (-71.411753 41.810179),[C410010-A],7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410004,2021-03-19,RI,410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,2908,Short Term,44007,True,134.1,97.3,68.9,88.6,56.4,14.0,14.0,9.0,0.0,0.0,105.7,7.1,7.1,6.6,6.6,0.0,0.0,0.0,0.0,0.0,939.0,681.0,482,620.0,395,98,98,63,0,0,740,50,50,46,46,12.0,12.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510,0.0,POINT (-71.434909 41.833925),[C410004-A],7,7,7,7,0.0,482.0,1018.0,942.0,8.0,0.0,False
410005,2021-03-19,RI,410005,OUR LADY OF FATIMA HOSPITAL,200 HIGH SERVICE AVENUE,NORTH PROVIDENCE,2904,Short Term,44007,True,152.4,84.4,57.3,114.7,52.1,24.3,24.3,19.3,0.0,0.0,122.4,4.0,4.0,6.6,6.6,0.0,0.0,0.0,0.0,0.0,1067.0,591.0,401,803.0,365,170,170,135,0,0,857,28,28,25,25,7.0,7.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431,0.0,POINT (-71.458498 41.855796),[C410005-A],7,7,7,7,56.0,619.0,871.0,913.0,21.0,0.0,False
410006,2021-03-26,RI,410006,NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,2840,Short Term,44005,True,130.1,108.9,86.6,82.4,67.6,24.3,24.3,19.3,0.0,0.0,101.6,6.6,6.6,6.6,6.6,0.0,0.0,0.0,0.0,0.0,911.0,762.0,606,577.0,473,16,14,14,0,0,711,46,46,27,27,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507,0.0,POINT (-71.306193 41.497809),[C410006-A],7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
412001,2021-03-12,RI,412001,ELEANOR SLATER HOSPITAL,111 HOWARD AVE,CRANSTON,2921,Long Term,44007,True,240.0,156.0,156.0,236.0,156.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,780.0,780,1180.0,780,0,0,0,0,0,780,0,0,0,0,0.0,0.0,4.0,0.0,4.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,POINT (-71.464143 41.744029),[C412001-A],5,5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,False
410011,2021-03-12,RI,410011,LANDMARK MEDICAL CENTER,115 CASS AVENUE,WOONSOCKET,2895,Short Term,44007,True,118.6,118.6,92.7,82.7,82.7,5.6,5.6,5.6,0.0,0.0,92.7,9.7,9.7,9.6,9.6,0.0,0.0,0.0,0.0,0.0,830.0,830.0,649,579.0,579,39,39,39,0,0,649,68,68,67,67,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582,0.0,POINT (-71.495277 42.005438),[C410011-A],7,7,7,7,4.0,501.0,135.0,645.0,0.0,0.0,False
410010,2021-03-26,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,196.6,113.7,94.7,149.3,84.3,5.6,5.6,5.6,0.0,0.0,177.6,80.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1376.0,796.0,663,1045.0,590,8,8,8,0,0,1243,560,0,434,0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478,0.0,POINT (-71.411753 41.810179),[C410010-A],7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410007,2021-03-12,RI,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,2903,Short Term,44007,True,835.6,661.4,562.4,647.3,517.4,55.6,55.1,41.1,0.0,0.0,705.4,101.1,87.0,82.4,72.0,6.7,6.7,0.0,0.0,0.0,5849.0,4630.0,3937,4531.0,3622,389,386,288,0,0,4938,708,609,577,504,47.0,47.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,13,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2182,0.0,POINT (-71.407066 41.811792),"[C410007-A, C410007-B]",7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410007,2021-03-19,RI,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,2903,Short Term,44007,True,831.9,656.9,557.9,643.0,520.6,54.3,53.3,39.3,0.0,0.0,697.9,98.6,83.3,79.6,70.1,6.0,6.0,0.0,0.0,0.0,5823.0,4598.0,3905,4501.0,3644,380,373,275,7,7,4885,690,583,557,491,42.0,42.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2331,0.0,POINT (-71.407066 41.811792),"[C410007-A, C410007-B]",7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410004,2021-03-26,RI,410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,2908,Short Term,44007,True,134.6,96.9,70.7,92.0,60.9,17.9,17.9,12.7,0.0,0.0,108.4,7.7,7.7,7.0,7.0,6.0,6.0,0.0,0.0,0.0,942.0,678.0,495,644.0,426,125,125,89,0,0,759,54,54,49,49,10.0,10.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,13,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546,0.0,POINT (-71.434909 41.833925),[C410004-A],7,7,7,7,0.0,482.0,1018.0,942.0,8.0,0.0,False
410010,2021-03-19,RI,410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,101 DUDLEY STREET,PROVIDENCE,2905,Short Term,44007,True,198.7,115.0,96.0,146.6,84.0,17.9,17.9,12.7,0.0,0.0,179.7,80.0,0.0,58.9,0.0,0.0,0.0,0.0,0.0,0.0,1391.0,805.0,672,1026.0,588,9,9,9,0,0,1258,560,0,412,0,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0.0,POINT (-71.411753 41.810179),[C410010-A],7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410007,2021-03-26,RI,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,2903,Short Term,44007,True,840.3,661.0,562.0,672.1,549.9,58.3,56.7,42.7,0.0,0.0,706.3,99.9,83.9,88.4,77.9,5.9,5.9,0.0,0.0,0.0,5882.0,4627.0,3934,4705.0,3849,408,397,299,11,11,4944,699,587,619,545,41.0,41.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2327,0.0,POINT (-71.407066 41.811792),"[C410007-A, C410007-B]",7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410004,2021-03-12,RI,410004,ROGER WILLIAMS MEDICAL CENTER,825 CHALKSTONE AVENUE,PROVIDENCE,2908,Short Term,44007,True,138.4,101.1,72.1,99.3,64.9,18.0,18.0,13.0,0.0,0.0,109.4,7.4,7.4,6.7,6.7,5.9,5.9,0.0,0.0,0.0,969.0,708.0,505,695.0,454,126,126,91,0,0,766,52,52,47,47,27.0,27.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481,0.0,POINT (-71.434909 41.833925),[C410004-A],7,7,7,7,89.0,482.0,1018.0,942.0,0.0,0.0,False
410013,2021-03-19,RI,410013,WESTERLY HOSPITAL,25 WELLS STREET,WESTERLY,2891,Short Term,44009,True,95.0,95.0,88.0,45.4,45.4,18.0,18.0,13.0,0.0,0.0,88.0,9.0,9.0,6.3,6.3,0.0,0.0,0.0,0.0,0.0,665.0,665.0,616,318.0,318,12,12,8,0,0,616,63,63,44,44,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342,0.0,POINT (-71.826103 41.362757),[C410013-A],7,7,7,7,17.0,210.0,16.0,541.0,0.0,0.0,False
410008,2021-03-19,RI,410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,2879,Short Term,44009,True,95.0,95.0,70.0,57.9,57.9,18.0,18.0,13.0,0.0,0.0,70.0,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,665.0,665.0,490,405.0,405,11,11,11,0,0,490,42,42,35,35,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389,0.0,POINT (-71.495931 41.431908),[C410008-A],7,7,7,7,17.0,673.0,30.0,1375.0,0.0,0.0,False
410011,2021-03-26,RI,410011,LANDMARK MEDICAL CENTER,115 CASS AVENUE,WOONSOCKET,2895,Short Term,44007,True,111.6,111.6,85.6,72.4,72.4,5.4,5.4,5.4,0.0,0.0,85.6,9.3,9.3,8.9,8.9,0.0,0.0,0.0,0.0,0.0,781.0,781.0,599,507.0,507,38,38,38,0,0,599,65,65,62,62,15.0,15.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585,0.0,POINT (-71.495277 42.005438),[C410011-A],7,7,7,7,15.0,498.0,137.0,658.0,0.0,0.0,False
412001,2021-03-19,RI,412001,ELEANOR SLATER HOSPITAL,111 HOWARD AVE,CRANSTON,2921,Long Term,44007,True,250.0,162.5,162.5,245.8,162.5,0.0,0.0,0.0,0.0,0.0,162.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,975.0,975,1475.0,975,0,0,0,0,0,975,0,0,0,0,0.0,0.0,5.0,0.0,5.0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,POINT (-71.464143 41.744029),[C412001-A],6,6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,False
410006,2021-03-19,RI,410006,NEWPORT HOSPITAL,11 FRIENDSHIP STREET,NEWPORT,2840,Short Term,44005,True,128.0,113.0,83.0,76.9,62.1,0.0,0.0,0.0,0.0,0.0,98.0,6.3,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.0,791.0,581,538.0,435,23,23,23,0,0,686,44,44,23,23,0.0,0.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403,0.0,POINT (-71.306193 41.497809),[C410006-A],7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,False
410008,2021-03-12,RI,410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,2879,Short Term,44009,True,90.6,90.6,65.6,55.0,55.0,0.0,0.0,0.0,0.0,0.0,65.6,7.4,7.4,6.1,6.1,0.0,0.0,0.0,0.0,0.0,634.0,634.0,459,385.0,385,16,16,16,0,0,459,52,52,43,43,5.0,5.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419,0.0,POINT (-71.495931 41.431908),[C410008-A],7,7,7,7,4.0,676.0,27.0,1375.0,0.0,0.0,False
